Obs,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20
17.70061146,14.34526,24.067495,6.934403,23.521719,7.416911,19.70623,23.45779,15.0023365,15.551558,10.412907,7.1124816,14.441963,14.154785,22.48044,22.063925,15.095877,13.331555,14.216228,9.92149,9.067689
14.53313362,12.048945,20.138302,6.7259464,22.243492,7.2454348,17.146494,21.139791,14.337501,15.716337,10.160537,7.209003,11.164728,13.8139715,20.808132,19.588945,14.033553,13.611441,13.6374855,9.534706,8.259441
14.71945585,10.863868,17.305872,10.527972,20.306194,7.123167,14.994233,18.621506,13.497669,15.422889,10.008658,7.1955442,9.605231,13.341409,19.12577,16.937622,12.699923,13.5263,12.870541,9.147298,7.8163548
15.8373892,11.042327,17.021223,15.833688,18.487507,7.249124,13.796203,16.454693,12.88513,14.934085,9.962028,7.22986,9.83354,13.001312,18.325523,14.936116,11.5750065,13.22888,12.180882,9.171811,7.9745126
18.44590036,12.544903,18.561752,22.743366,17.030367,7.4680066,13.261576,15.165916,12.59356,14.403619,10.306772,7.3417273,10.600746,12.967777,18.246132,13.6519575,10.745576,12.956097,11.623133,9.413958,8.342447
33.0721951,14.501712,21.642473,23.250593,16.245098,7.8080354,13.810632,15.764033,13.022505,14.158268,11.157144,7.56495,12.225635,13.45087,19.162214,13.223711,10.33437,13.1100025,11.222271,9.947776,9.034265
15.27842252,13.741409,20.904547,12.65159,15.684656,7.8632164,14.026367,16.201073,13.4050455,14.011881,11.0878315,7.790667,11.977639,13.824576,19.746672,12.918153,10.014236,13.323463,10.883425,10.186512,8.959161
13.32203915,11.721676,17.65102,7.2927227,14.642731,7.6031833,12.983778,15.447783,13.168605,13.623286,10.696498,7.839515,10.10437,13.701887,19.14116,11.954708,9.466796,13.261921,10.44443,9.800101,8.222518
11.92462246,10.206643,14.867604,6.953229,13.282542,7.354405,11.592405,14.067252,12.5524435,13.042836,10.428175,7.759562,8.593961,13.288869,17.889599,10.662787,8.798602,12.958001,9.963545,9.274592,7.590065
10.62036688,9.078304,12.639905,6.766174,11.847688,7.1273603,10.311347,12.544333,11.801985,12.362212,10.2277,7.6185803,7.5933933,12.767097,16.458742,9.36716,8.133593,12.501602,9.497354,8.7794075,7.0856276
9.688755747,8.254872,10.892145,6.5983887,10.510446,6.997484,9.277868,11.111636,11.050161,11.661283,10.069577,7.477783,6.947998,12.226579,15.055412,8.252811,7.5388193,11.959575,9.090061,8.410579,6.7396746
8.70124795,7.6455503,9.522092,6.445798,9.410132,6.9320793,8.539434,9.882102,10.380502,11.022713,9.961326,7.408976,6.573755,11.719696,13.764544,7.4438667,7.059183,11.3854265,8.788584,8.234785,6.5230093
7.853481822,7.1468496,8.315839,6.2768188,8.419737,6.758088,7.869119,8.807424,9.758528,10.392487,9.833424,7.3160367,6.31354,11.223217,12.60266,6.7258434,6.657903,10.797282,8.488881,7.9369545,6.2605777
7.154773475,6.7547045,7.3121657,6.1118026,7.530685,6.5928893,7.270302,7.8791895,9.184542,9.772044,9.69096,7.194884,6.109017,10.742525,11.5684805,6.0846667,6.3202214,10.21275,8.192252,7.614376,6.0367002
6.623755131,6.5007386,6.531014,6.025883,6.778908,6.4979076,6.789904,7.100049,8.679419,9.1854105,9.555007,7.079422,5.9954295,10.293836,10.654425,5.5642147,6.049791,9.649394,7.928877,7.3717575,5.905121
6.11136901,6.369595,5.9828215,5.9375057,6.231217,6.4982414,6.497408,6.4849997,8.289601,8.672158,9.450437,7.0298486,6.04214,9.904806,9.854082,5.2399406,5.8729515,9.128115,7.7448287,7.317016,5.8952336
5.68282789,6.1961207,5.47136,5.747019,5.8181953,6.4425945,6.256939,5.988489,7.9705634,8.219149,9.348507,7.006296,6.0539527,9.551144,9.147974,5.014322,5.754561,8.649562,7.594202,7.248591,5.837687
5.412660663,5.9752226,4.9378996,5.560244,5.437992,6.314618,5.957646,5.549296,7.649118,7.7897377,9.223826,6.946276,5.945495,9.196325,8.512556,4.7684765,5.641291,8.200911,7.4222956,7.049595,5.7045155
5.049332322,5.7860713,4.479107,5.415462,5.085276,6.191574,5.6514006,5.160255,7.3285284,7.3810425,9.089901,6.8566403,5.8201275,8.8463745,7.9386706,4.5163703,5.5282764,7.780908,7.241456,6.82329,5.581925
4.760532872,5.668564,4.1330113,5.3368764,4.7820983,6.111568,5.390053,4.827288,7.033598,7.0018682,8.96069,6.7626495,5.740378,8.515937,7.422031,4.296086,5.427271,7.393466,7.07444,6.643081,5.50831
4.946855098,5.688148,3.9555674,5.3704658,4.5786076,6.1023674,5.245099,4.57154,6.8161144,6.672404,8.855929,6.7058578,5.831393,8.231483,6.9646316,4.1712227,5.370694,7.0494976,6.9538374,6.590622,5.532448
4.797797317,5.7254844,3.8548,5.270983,4.4838634,6.0994234,5.196509,4.396085,6.6758633,6.398367,8.767021,6.678798,6.011827,7.9944634,6.5614176,4.1503696,5.3629527,6.7486663,6.867811,6.586349,5.5787497
4.46241731,5.652817,3.7229044,5.088488,4.4472537,6.0788765,5.1406317,4.2673635,6.557544,6.1738653,8.680804,6.6615133,6.0272317,7.77721,6.1973577,4.164107,5.3646297,6.4837694,6.79677,6.561176,5.5695
4.909590653,5.65278,3.6357799,5.1405807,4.439357,6.060199,5.0796285,4.166516,6.449137,5.986055,8.60054,6.6444345,6.064945,7.573274,5.918849,4.1828947,5.3669815,6.2497644,6.7316976,6.5251284,5.572351
7.601946817,6.11588,3.8286448,7.970208,4.5358577,6.1070175,5.1853867,4.1432657,6.427985,5.8414736,8.550639,6.6399555,6.5983934,7.428651,6.0386252,4.3178825,5.4286423,6.049175,6.6869144,6.5704594,5.7600784
10.43404465,6.753724,4.4628215,11.988316,4.8846264,6.234277,5.62063,4.2786613,6.5843782,5.774649,8.536701,6.6789536,7.561665,7.4042673,6.844166,4.752956,5.622706,5.88919,6.696866,6.7735295,6.113874
5.086596767,6.6362395,4.990378,7.200339,5.310006,6.257451,5.8976765,4.4280677,6.713246,5.762549,8.499107,6.728734,7.6223664,7.381407,7.5022078,5.1800246,5.8009076,5.7533145,6.7197247,6.883582,6.162367
4.928222875,6.1219645,4.570732,4.884194,5.5687623,6.144383,5.7236643,4.411179,6.6435714,5.7085223,8.43285,6.7122564,6.985869,7.2454634,7.559643,5.2319593,5.832096,5.6154966,6.6731634,6.7369704,5.942339
4.769848983,5.7202945,4.0722384,4.7003818,5.578637,6.0324445,5.391959,4.28639,6.4472823,5.607787,8.336111,6.6443906,6.4361587,7.0414677,7.261223,5.0477037,5.7608037,5.474214,6.583735,6.5251513,5.7411304
6.40016846,6.109132,4.2823024,10.862047,5.5088334,6.0373898,5.2400427,4.1917324,6.2732377,5.499764,8.262695,6.574253,6.5340586,6.8680015,7.008212,4.9058967,5.69508,5.3407073,6.504635,6.431371,5.7980914
14.06732806,7.7745714,6.8482404,15.068881,5.7438498,6.2473884,5.7397323,4.623705,6.3814664,5.484832,8.279267,6.60385,7.7273793,7.003277,7.6084223,5.2831564,5.8332133,5.244941,6.529822,6.7174573,6.280335
12.29726691,8.225124,8.075769,10.146873,6.181441,6.405743,6.3122487,5.3951845,6.596082,5.5671654,8.318517,6.707314,8.252236,7.2912383,8.451829,5.887233,6.0524073,5.1803184,6.6162257,7.0483613,6.5397525
9.101840735,7.5973115,7.3808436,5.9903817,6.5474095,6.466773,6.502567,5.7945075,6.690755,5.6987724,8.305985,6.816318,7.8300023,7.4140315,8.769567,6.2993903,6.178652,5.1277575,6.697514,7.2149835,6.4937778
6.325639569,6.898986,6.5016503,4.9218607,6.703923,6.4321427,6.35377,5.837986,6.628001,5.812325,8.270271,6.884912,7.1768847,7.3706293,8.552187,6.388893,6.1817427,5.075365,6.7336326,7.2068605,6.3133793
6.074104565,6.291147,5.656127,4.7344737,6.588228,6.3111415,5.979144,5.6416526,6.4281554,5.837536,8.187542,6.8718715,6.6119742,7.2070117,8.061226,6.1530027,6.0844197,5.009931,6.692526,7.011916,6.0728374
6.288375124,5.8274183,4.9754553,4.615055,6.303019,6.193947,5.572465,5.341713,6.1628985,5.7879553,8.083068,6.8037267,6.2030907,6.9878573,7.4834576,5.7669945,5.9364457,4.9333076,6.6098633,6.77939,5.8670673
7.219986254,5.5281186,4.489862,4.572619,5.9637537,6.121998,5.2397933,5.0299377,5.896282,5.6970477,7.981566,6.7183385,5.9492474,6.7606792,6.9099913,5.373434,5.7807717,4.853391,6.5223746,6.5981317,5.7324204
7.052296251,5.343592,4.2010098,4.4875755,5.6855764,6.112076,5.0525455,4.7713556,5.693809,5.6091013,7.906707,6.662688,5.846376,6.5663853,6.3838725,5.0847063,5.6589723,4.785059,6.468732,6.5462565,5.681267
5.310183438,5.239791,3.9814663,4.5166297,5.459011,6.095367,4.9271407,4.5581555,5.5402884,5.5258245,7.8414664,6.6252675,5.8082075,6.394453,5.913192,4.8673935,5.566623,4.7287326,6.430862,6.5159345,5.6423984
8.030487937,5.495273,3.999427,5.455637,5.328123,6.1128225,4.9469466,4.4236875,5.477757,5.454329,7.7974997,6.6016626,6.1243086,6.272005,5.631688,4.7773623,5.5360203,4.6864576,6.4064574,6.530344,5.720935
7.443572925,5.843424,4.185814,7.888417,5.390178,6.1688724,5.1959987,4.4229646,5.5491357,5.431923,7.779083,6.6029096,6.674126,6.2340956,5.867151,4.9268827,5.5995073,4.662973,6.412685,6.62333,5.8844533
5.505821775,5.7198653,4.123547,5.4099455,5.5412207,6.187685,5.3805594,4.46257,5.615909,5.4625525,7.749348,6.6152415,6.676987,6.202017,6.076316,5.145564,5.6643667,4.649336,6.434111,6.678582,5.8959785
5.021383988,5.3764524,3.8482018,4.2448907,5.6132045,6.1406255,5.33935,4.442328,5.5832148,5.496749,7.700038,6.610696,6.319697,6.1143956,5.968379,5.2189054,5.6648293,4.633523,6.435032,6.6289387,5.782506
4.853693985,5.0772543,3.5130866,4.112217,5.51954,6.0413074,5.125285,4.334174,5.4532676,5.4740705,7.619616,6.5617185,6.000217,5.9682736,5.6747255,5.079949,5.60596,4.604014,6.386584,6.4680285,5.6350436
4.81642954,4.929265,3.3109982,4.1467094,5.341992,5.9752707,4.90873,4.195267,5.291634,5.4095736,7.53254,6.489717,5.8182244,5.805667,5.322207,4.8629494,5.5242085,4.565562,6.3192935,6.3172984,5.5423675
6.232478457,4.9708953,3.3271115,4.2414837,5.2223763,5.9688873,4.8394403,4.1027994,5.189502,5.3519945,7.471084,6.435236,5.860926,5.681568,5.00096,4.7366095,5.471048,4.534579,6.2764406,6.2731977,5.5465508
5.831885671,5.4161844,3.640622,9.187076,5.221261,6.006494,4.9532156,4.095963,5.191124,5.3195014,7.4442987,6.404976,6.2548265,5.622446,5.0292726,4.7628784,5.4800267,4.5171275,6.260374,6.3105254,5.675177
9.502433521,6.094277,5.2416806,11.687617,5.4545484,6.115863,5.379153,4.249674,5.3766704,5.339748,7.4566264,6.417954,7.0801373,5.685115,5.785567,5.0802803,5.614355,4.5212946,6.289853,6.483277,5.9617953
6.40016846,6.006514,5.789484,6.6192913,5.739632,6.1397014,5.6665626,4.421206,5.5466504,5.393987,7.4324656,6.446948,7.159374,5.750458,6.4595037,5.409815,5.748917,4.5324893,6.327444,6.5876184,6.009356
6.008891785,5.589041,5.2064385,4.311091,5.8220487,6.086902,5.564816,4.4450154,5.5396714,5.4094524,7.36211,6.434252,6.652027,5.7079754,6.557209,5.4419956,5.770356,4.529232,6.314986,6.5075173,5.868178
7.424940702,5.3978596,4.8603973,4.308056,5.870158,6.1105785,5.480759,4.4523435,5.483261,5.441434,7.3336368,6.4309845,6.3659644,5.648187,6.397487,5.443347,5.751018,4.5244927,6.315378,6.507779,5.835277
7.443572925,5.2165365,4.5833187,4.1453156,5.8974314,6.1184783,5.413822,4.453058,5.4144673,5.483357,7.313439,6.4352455,6.170361,5.58523,6.133569,5.427777,5.7167773,4.5216403,6.3215938,6.5192027,5.7953634
7.592630706,5.0957985,4.3737326,4.123106,5.8880816,6.1160784,5.344406,4.4385924,5.3425426,5.516579,7.2899184,6.435803,6.0547357,5.5180144,5.8438096,5.376284,5.676766,4.5199084,6.3215814,6.515341,5.759052
6.679651799,4.9938016,4.2109146,4.0322466,5.8521276,6.106748,5.2834897,4.4176006,5.27872,5.5366907,7.261142,6.4299746,5.9943194,5.451877,5.5844593,5.305562,5.640056,4.519392,6.314645,6.500871,5.726166
7.294515144,4.8236833,4.024592,3.8766248,5.778825,6.081954,5.1922183,4.3787975,5.2037435,5.540355,7.2223997,6.4143963,5.867978,5.3748903,5.2900934,5.1992755,5.5959063,4.5181894,6.298431,6.46231,5.6664495
6.167265677,4.6962442,3.8541133,3.8665843,5.6625466,6.0491204,5.0743127,4.3168,5.116348,5.5216937,7.176313,6.3875995,5.7523026,5.2850084,4.9642186,5.054299,5.5433846,4.5152154,6.2715864,6.4044194,5.606028
6.409484571,4.627631,3.7400787,3.8206143,5.5299673,6.016729,4.9751606,4.250293,5.040407,5.4833903,7.12701,6.3530645,5.7199993,5.1972656,4.6628447,4.906179,5.4971533,4.5118327,6.23857,6.3466434,5.5641823
5.915730672,4.508457,3.605773,3.7003047,5.3835053,5.9756474,4.867633,4.177293,4.9556894,5.4296966,7.0709314,6.307408,5.6376457,5.1053576,4.3780856,4.741627,5.4495234,4.5071273,6.200015,6.277369,5.5064344
6.251110679,4.5017505,3.5224154,3.8345797,5.230638,5.9376945,4.7677717,4.1013255,4.8545284,5.3619113,7.0147576,6.2436786,5.6147346,5.0134926,4.130514,4.552026,5.4041038,4.5013,6.156941,6.206531,5.4694433
8.906202398,4.642361,3.569881,3.936617,5.125892,5.918285,4.753432,4.0609612,4.815006,5.293711,6.969052,6.1887846,5.7695756,4.9510193,4.085553,4.458968,5.387667,4.4984684,6.1187716,6.167154,5.48641
6.195214011,4.6493487,3.574602,3.7300756,5.0782957,5.8969855,4.7721906,4.057311,4.810529,5.241108,6.9281297,6.145258,5.82216,4.907676,4.1431503,4.449654,5.385467,4.4981594,6.088113,6.135613,5.48146
5.654879556,4.4899716,3.434514,3.5132337,5.024727,5.8456254,4.7217517,4.0405183,4.7756615,5.19341,6.8789124,6.0993834,5.679679,4.8475895,4.061944,4.42067,5.364133,4.494475,6.0522904,6.0652747,5.4164314
5.366080106,4.3072834,3.2016568,3.4037757,4.894812,5.76313,4.575065,3.9677336,4.683671,5.1161923,6.8064947,6.0323186,5.494349,4.7511873,3.8778107,4.292418,5.3134046,4.478517,5.992871,5.9328637,5.319776
5.142493435,4.1948733,3.0492613,3.3807008,4.728089,5.697975,4.4198737,3.8713496,4.5686383,5.0184364,6.728979,5.9541755,5.351606,4.6420813,3.660496,4.1278152,5.248238,4.4536667,5.924418,5.804425,5.245727
6.865974025,4.2473726,3.0673811,3.5538163,4.6095695,5.6693206,4.350382,3.8059678,4.4916964,4.9313817,6.6716084,5.8877177,5.3458686,4.5582767,3.4726155,4.0272274,5.1968536,4.4321475,5.8704667,5.7380133,5.2309575
6.325639569,4.361381,3.167332,3.555867,4.573176,5.654467,4.377954,3.793008,4.4779477,4.8670936,6.6309066,5.836577,5.460941,4.513646,3.4623005,4.021002,5.177275,4.4184103,5.8326693,5.7140007,5.2504773
5.328815661,4.330402,3.1866574,3.3742707,4.5858474,5.6320434,4.4077744,3.8054135,4.4765415,4.8272367,6.593182,5.793937,5.4380355,4.480383,3.4786766,4.0556726,5.1641974,4.4091763,5.8031807,5.6870785,5.2348695
6.856657913,4.2882085,3.1789215,3.364562,4.6079817,5.605698,4.408373,3.8159113,4.4632545,4.801301,6.556808,5.753609,5.3618994,4.4428253,3.4251425,4.0832825,5.144285,4.4016647,5.7746167,5.6494946,5.2075906
6.409484571,4.2565403,3.1866088,3.2933345,4.6357617,5.5806885,4.40934,3.826765,4.451418,4.7829103,6.5213647,5.7147536,5.3232193,4.4078727,3.387909,4.106755,5.1253037,4.395964,5.746441,5.6142874,5.1868277
5.114545101,4.1569695,3.1422472,3.1887193,4.6477246,5.5471435,4.3790383,3.824379,4.42198,4.76586,6.4806356,5.674047,5.214565,4.3642993,3.2846298,4.101826,5.0967193,4.390011,5.7154517,5.566659,5.1428375
5.869150116,4.0757174,3.095747,3.1550007,4.634926,5.510723,4.3280125,3.8048213,4.379217,4.7424493,6.4360595,5.6299706,5.118299,4.3128166,3.1381896,4.064317,5.06061,4.3831334,5.6800833,5.511855,5.0988073
4.974803432,4.0157914,3.053832,3.1365058,4.6001067,5.4729724,4.2702928,3.7724476,4.3323393,4.709741,6.387446,5.5827556,5.048157,4.2575936,2.9822237,4.004679,5.021896,4.375421,5.6408963,5.4543304,5.05824
5.235654548,3.9870472,3.028046,3.1452713,4.552007,5.4361753,4.2170086,3.7342598,4.2890124,4.668464,6.3366714,5.5334105,5.0091844,4.203029,2.8325791,3.936582,4.9849267,4.367263,5.5993595,5.3981805,5.024964
4.918906764,4.0025883,3.033235,3.1896195,4.504738,5.403519,4.1809936,3.6999173,4.25768,4.6224747,6.2868285,5.4837613,5.0107164,4.1547537,2.729626,3.877027,4.95452,4.359453,5.5578084,5.348793,5.0044007
5.254286771,3.9993641,3.0485673,3.112134,4.4711986,5.3729053,4.1636424,3.6771631,4.239104,4.577958,6.2392874,5.435526,5.012314,4.1151733,2.7125835,3.8379226,4.9314847,4.3525243,5.5184584,5.3062725,4.98548
4.667371759,3.9042227,2.976945,2.973913,4.42741,5.3252306,4.1159925,3.6470628,4.2035246,4.53112,6.186752,5.3840117,4.9221587,4.067714,2.651476,3.7851691,4.9006243,4.343187,5.475722,5.2442236,4.9354815
4.192250083,3.784931,2.8215983,2.8881614,4.3304043,5.2571115,4.0100417,3.5826633,4.1310325,4.4624877,6.1194253,5.319013,4.7976947,3.9976616,2.544,3.6747882,4.8534365,4.324757,5.4182496,5.1427684,4.863617
4.005927857,3.683602,2.6842318,2.8290932,4.1984663,5.1899886,3.887038,3.4983072,4.0369034,4.375463,6.0454173,5.2445292,4.6811423,3.9155045,2.4198682,3.534944,4.7955847,4.2980857,5.352301,5.033307,4.7951193
3.828921742,3.596066,2.5684211,2.7723024,4.054915,5.124605,3.7686973,3.408229,3.9352086,4.27785,5.969848,5.1655927,4.575394,3.8301687,2.2947295,3.3915389,4.73285,4.2656384,5.283497,4.9269567,4.7309546
3.67054785,3.518767,2.470081,2.7170074,3.9133532,5.0608487,3.6601188,3.3192663,3.8329897,4.1751404,5.894497,5.08498,4.4773607,3.7455993,2.175225,3.256217,4.66851,4.229226,5.214208,4.8251386,4.670334
3.586702849,3.449131,2.385958,2.6631544,3.781142,4.9986176,3.5615373,3.234487,3.7335718,4.0711327,5.8199987,5.0042057,4.3847547,3.6634593,2.0637589,3.1333828,4.6043444,4.190174,5.145417,4.727759,4.612631
3.633283405,3.3852935,2.3134925,2.6107018,3.6617203,4.937822,3.4719431,3.1550655,3.6383457,3.9683902,5.746569,4.924078,4.296122,3.5843756,1.9608026,3.0238976,4.541253,4.1494484,5.0775137,4.6345162,4.5573587
3.549438403,3.325902,2.2506545,2.5596094,3.556142,4.8783793,3.3901553,3.0812492,3.5477235,3.8685844,5.6742744,4.8450136,4.2105536,3.5085082,1.8659978,2.9270055,4.4796352,4.107751,5.0106373,4.5451093,4.5041375
3.437645068,3.2699745,2.1958184,2.5098376,3.464079,4.820217,3.3151073,3.0128522,3.4616442,3.772743,5.6031237,4.7672157,4.1274753,3.4358122,1.778676,2.8413143,4.419614,4.0655866,4.944822,4.459265,4.4526696
3.279271176,3.216796,2.1476734,2.4613483,3.3844635,4.7632685,3.2458987,2.9495049,3.3798378,3.6814377,5.533107,4.690769,4.0465217,3.3661597,1.6980959,2.765277,4.3611693,4.023317,4.8800592,4.376739,4.402722
3.16747784,3.165845,2.1051526,2.414105,3.3158917,4.7074738,3.1817808,2.8907778,3.3019605,3.5949214,5.464207,4.6156974,3.967456,3.299391,1.6235448,2.697416,4.3042164,3.981197,4.816325,4.2973123,4.3541117
3.074316727,3.1167393,2.0673814,2.3680713,3.2568674,4.652779,3.122131,2.83624,3.2276614,3.513226,5.3964057,4.5419903,3.8901207,3.2353415,1.5543779,2.636414,4.2486453,3.9394052,4.753591,4.220788,4.3066936
3.055684505,3.308348,2.165667,2.8505878,3.224859,4.6220646,3.105809,2.7979252,3.1867697,3.4384692,5.3383226,4.4734592,3.9716218,3.188475,1.5077775,2.6027238,4.2090955,3.9014833,4.6957235,4.172635,4.3143415
5.571034555,3.8201532,2.568956,3.8327665,3.3253038,4.6503367,3.2810342,2.8453476,3.280781,3.395361,5.3139415,4.4288635,4.4269943,3.2171514,1.8547732,2.7177322,4.2399893,3.8815162,4.6638904,4.2257113,4.4490094
4.322675641,4.022821,2.8573878,4.81228,3.5713346,4.688429,3.5557737,2.9773684,3.4434912,3.4086962,5.3043413,4.412765,4.6844287,3.2976487,2.598441,2.986437,4.314277,3.8779328,4.664307,4.3220615,4.5511794
3.437645068,4.0891075,2.991966,6.141695,3.8479393,4.717769,3.7466877,3.1140962,3.5650394,3.46534,5.3011737,4.411586,4.64628,3.3661058,3.1224551,3.2569375,4.370046,3.8809764,4.6773653,4.3960276,4.592224
8.309971275,4.3566265,3.2873871,7.2804346,4.1871133,4.7821755,4.015166,3.2964654,3.7175825,3.558447,5.3258834,4.430881,4.8698173,3.4666378,3.8031871,3.59101,4.450225,3.8933365,4.706554,4.5187035,4.7178154
3.903450633,4.226815,3.2971087,4.1244946,4.4967585,4.794661,4.1832657,3.457282,3.8297515,3.6674073,5.337977,4.4554086,4.798715,3.5501401,4.3047743,3.8674297,4.512493,3.9072914,4.733225,4.5971513,4.7244687
3.446961179,3.9468582,3.101361,2.8767776,4.6314797,4.762217,4.121511,3.5031397,3.8260567,3.7384496,5.338024,4.4503636,4.475408,3.5596082,4.384295,3.9211009,4.507451,3.9097998,4.724436,4.563521,4.635248
4.17361786,3.8283353,3.1097183,2.8719547,4.7402644,4.7857018,4.1033955,3.5438848,3.7988107,3.81841,5.3403664,4.453266,4.314453,3.5624547,4.30711,3.9638088,4.4850054,3.911106,4.726851,4.595416,4.624025
3.754392852,3.6725938,3.0862093,2.642887,4.826447,4.7959285,4.093388,3.57786,3.7627747,3.903324,5.3338637,4.46255,4.171861,3.5609524,4.126945,3.9924967,4.4550147,3.9131594,4.7346067,4.6333303,4.5973067
3.474909513,3.748151,3.1563802,4.2370367,4.880872,4.8110375,4.099235,3.6020334,3.7358305,3.9769115,5.3300767,4.4710274,4.180293,3.5609622,3.9701326,4.000071,4.429404,3.9161377,4.7392936,4.669392,4.6091733
6.465381239,4.1248198,3.4688408,7.530443,5.006452,4.8644567,4.277073,3.6956031,3.8020725,4.055936,5.3494773,4.490618,4.54741,3.6205285,4.244475,4.1213784,4.4615235,3.926928,4.7572694,4.765908,4.730081
5.235654548,4.277248,3.7611425,5.768799,5.1960816,4.9173627,4.501083,3.8371584,3.9113564,4.153874,5.3692503,4.52443,4.766015,3.7112546,4.6904473,4.325495,4.5258126,3.9438052,4.790082,4.882528,4.8184123
4.881642319,4.3073826,3.9594371,5.5977974,5.380031,4.9589453,4.651282,3.968509,3.9964802,4.263716,5.389048,4.56378,4.7790823,3.7888422,4.990634,4.5107284,4.5797863,3.961677,4.826186,4.9792213,4.8594894
6.847341802,4.445535,4.5218,6.4298377,5.56763,5.010019,4.8086147,4.1042223,4.0853424,4.3798523,5.4210315,4.608641,4.888449,3.873147,5.299165,4.6970215,4.638298,3.9815526,4.8660173,5.0859118,4.9304967
7.154773475,4.3765187,4.7561574,4.4995375,5.7389045,5.0474553,4.9287934,4.22823,4.160636,4.498205,5.4455,4.656905,4.8802023,3.9515886,5.5350366,4.85818,4.690349,4.002005,4.906624,5.1815596,4.957223
4.686003982,4.039882,4.3924747,2.9616172,5.790476,5.024971,4.8675795,4.2634926,4.151267,4.590204,5.442071,4.687889,4.59482,3.9683976,5.4287615,4.8650417,4.691357,4.0151477,4.9256554,5.189993,4.8743143
4.518313978,3.8032525,4.0158625,2.9412928,5.675149,4.9770226,4.674818,4.1961584,4.066035,4.6160107,5.4122157,4.680677,4.3518476,3.9238605,5.1171746,4.69095,4.6458488,4.014726,4.9057875,5.1108084,4.777929
5.077280656,3.7936664,3.9002793,3.1008985,5.543842,4.982122,4.5680847,4.1302857,3.996566,4.619741,5.398888,4.6738777,4.313858,3.8884964,4.80235,4.5311737,4.604032,4.0127964,4.8915296,5.102531,4.7674246
4.853693985,3.8289888,3.8768728,3.0811348,5.455316,4.9926267,4.553945,4.1036587,3.9704049,4.622351,5.397609,4.674908,4.376265,3.8814046,4.6572356,4.441931,4.584948,4.01418,4.8884478,5.1287136,4.780027
4.471733422,3.6995966,3.72863,2.8682196,5.3655934,4.968452,4.511433,4.0772376,3.9404037,4.6176977,5.385938,4.6711936,4.3150177,3.8682346,4.51364,4.3539243,4.5644646,4.01457,4.881113,5.118546,4.7398257
4.238830639,3.4799118,3.4289327,2.7235448,5.179764,4.896388,4.346575,3.9857812,3.8551083,4.567969,5.3413706,4.638015,4.1414,3.8085575,4.2712436,4.160002,4.515351,4.003504,4.8429933,5.0138426,4.640549
4.257462862,3.3083217,3.1733642,2.6675763,4.9296002,4.825329,4.1449637,3.8554087,3.736478,4.4791927,5.2837124,4.583227,3.9858398,3.7216594,3.9839394,3.9111032,4.447009,3.9817104,4.7864075,4.8862863,4.5490074
4.089772859,3.1733994,2.9655824,2.615581,4.6599813,4.757001,3.9543006,3.7146518,3.6083386,4.3664246,5.2222967,4.5175695,3.860624,3.6261244,3.6969953,3.6584609,4.3713846,3.9524908,4.723041,4.7621117,4.4678264
3.912766744,3.085595,2.819086,2.5968223,4.4009027,4.704337,3.790069,3.578068,3.4876966,4.2408633,5.1620917,4.4500513,3.7653809,3.5327084,3.429723,3.4258082,4.2970877,3.9199314,4.660543,4.6600976,4.405864
4.02456008,3.114461,2.7827578,2.716916,4.186274,4.680286,3.6774566,3.4607472,3.405085,4.1131153,5.1117144,4.394703,3.7534204,3.4574137,3.1926713,3.2329113,4.238993,3.8928149,4.609933,4.6157713,4.3848643
4.564894535,3.2280834,2.8380742,2.7853746,4.0441313,4.66677,3.638505,3.3855524,3.3772607,3.9956691,5.0742183,4.352025,3.8445742,3.4136107,2.9913824,3.1103761,4.2087493,3.8739533,4.5715246,4.6039166,4.3930907
4.164301749,3.423723,2.9676716,2.988047,3.985681,4.664471,3.6636167,3.3621905,3.3928807,3.9014962,5.053272,4.3198066,3.9800572,3.4002984,2.8528087,3.0694227,4.203013,3.862669,4.54453,4.6104617,4.4232492
6.11136901,3.979209,3.3550642,8.04178,4.075488,4.7051015,3.8553076,3.437999,3.4968412,3.851519,5.0703692,4.3052263,4.388763,3.4548218,3.1752405,3.1906533,4.24987,3.8628795,4.539738,4.675629,4.555055
16.95532256,4.981932,5.4945226,15.157051,4.4122334,4.818805,4.3483753,3.6932456,3.7552989,3.8686726,5.140772,4.3283143,5.19942,3.6363173,4.3176513,3.601205,4.3975782,3.8814344,4.5777135,4.8587737,4.8512354
9.111156847,5.9522614,8.152175,11.12201,4.984558,4.9509034,5.016623,4.3897614,4.119563,3.9628456,5.314337,4.3973303,5.8879175,4.002658,5.8644333,4.2660522,4.628858,3.917156,4.6610026,5.113519,5.140125
6.213846234,5.4914823,7.725648,4.772614,5.47107,4.9695506,5.2823205,4.8973494,4.337921,4.093849,5.324613,4.466718,5.5870533,4.2628684,6.73035,4.742555,4.779446,3.9497414,4.734586,5.2248664,5.109687
5.82256956,4.772753,6.625164,3.1450005,5.6107407,4.884579,5.057233,4.9655776,4.328641,4.156899,5.26662,4.4752316,4.915733,4.3096404,6.797389,4.7611284,4.785201,3.9608905,4.7339253,5.1196837,4.909039
